created_at,favorite_count,retweet_count,text
2021-02-16 01:02:07,302,41,People no longer take their privacy seriously. You sacrifice it every time you pick up your phone. I'm going to explain how your private information can be used against you. https://t.co/4yXLQU1Ujr
2021-02-15 22:02:47,230,33,3 reasons why Bitcoin's price fell 3% #bitcoin2021 #bitcoinbounce #bitcoingang #bitcoinlife #letsgetit https://t.co/YntTSz3U2Z
2021-02-15 21:02:05,95,15,Check out what Claudio of @KryptosChain has to say about #AcalaNetwork. https://t.co/7aDmo4BZUF
2021-02-15 18:01:49,122,11,$XMR and $ZEC aren't the only #PrivacyCoins in town. Let's compare the major #PrivacyCoins and their uses. Which do you trust? https://t.co/JrtxYZ4Ir3
2021-02-15 15:47:07,171,32,"#Kusama is an ecosystem similar to #Polkadot. Claudio, my guest from the @KryptosChain YouTube channel, explains this exciting new technology. https://t.co/vfM48E2JIJ"
2021-02-15 15:46:19,522,54,BOOM https://t.co/gUQiOh7KCb
2021-02-15 14:26:02,2408,188,"First #crypto channel to half a million subscribers. We will be the first to a million. Buckle up because we are just getting started.

If you are in the #BitSquad, just know I won't let you down and you are deeply appreciated. https://t.co/u0UpPLGYPV"
2021-02-15 14:01:54,1333,142,https://t.co/ReAC1qHYZ9
2021-02-15 02:59:11,726,55,My dude Tyler spittin' facts https://t.co/Q3Ufd6z24b
2021-02-15 01:15:08,602,75,The birds are coming... https://t.co/BdyITOfPtm
2021-02-15 00:52:59,153,18,Is this #crypto??? https://t.co/oEzObVvI9a
2021-02-15 00:02:03,231,21,"We had a great interview with @RealCryptoFace1, he explains money flow oscillators on $BTC #charts https://t.co/Z4sEz7pzYK"
2021-02-14 21:02:03,216,48,"Pivoting away from being a #privacyCoin, @Dashpay has recently partnered with @craypayapp. Does it mean that you can pay with $DASH for/at @DoorDash, @BestBuy, @cvspharmacy, @Gap, @Lowes, and dozens of others retail companies? https://t.co/PH3w8E3o2W"
2021-02-14 18:02:53,200,23,"Reading #charts with @RealCryptoFace1
Here we take a look on how #MarketCypher works, and how #CryptoFace uses it to look for basic marketing strategies. Check it out! https://t.co/MJEEk8C6MN"
2021-02-14 17:01:57,250,16,"Another great interview and #chart #analysis with @MMCRYPT0 
Check it out on both channels"
2021-02-14 16:21:07,4,0,@DogeDude15 Workin in it....You all are relentless https://t.co/kk3BST6WeB
2021-02-14 16:01:15,12,0,@ChuckPerson1 $Eth about to pop
2021-02-14 15:04:12,19,1,"@Dashpay has been delisted on @BittrexExchange just a few months ago, and they're pushing back. Also, what does Ryan Taylor have to say about all of this?

#crypto #privacycoin $DASH https://t.co/TZ2XGNiaBC"
2021-02-14 14:54:04,63,0,@posljednjidonx Sad times https://t.co/E7D1bb2IIL
2021-02-14 14:52:56,626,42,"Let’s be honest, it doesn’t matter what you get from your person today. #Bitcoin has already given us the best #ValentinesDay 🎁 we could have ever imagined!!!"
2021-02-14 14:37:31,126,10,#Facts https://t.co/5LS4dXscWa
2021-02-14 14:35:59,40,10,@TheEricMatthews Love $Atom
2021-02-14 14:34:55,1009,33,"I love ❤️ 💕 you all. Happy #ValentinesDay, thank you for joining me on this crazy ride we cal #cryptocurrency!"
2021-02-14 14:01:59,277,18,https://t.co/ESc1Vwkkyr
2021-02-14 13:57:46,1706,99,#Summer 2021 is gonna be wild!!
2021-02-14 02:01:26,1438,264,https://t.co/PjXfHwPFfF
2021-02-14 00:29:10,93,8,This too https://t.co/eHiYu4zu2U
2021-02-14 00:28:01,1296,131,Don’t sleep on the #innovation and #progress happening in Africa right now
2021-02-14 00:02:13,1921,429,"We think that $VET could be one of the best performing projects of this entire bull run! 
Do you own any $VET or $VTHO ?? https://t.co/qME6IYYCFG"
2021-02-13 21:08:09,477,28,#Crypto never sleeps!!! This is how I feel after trading and creating content 7 days a week years!! https://t.co/8XTHlhTdEF
2021-02-13 21:02:07,279,29,Ben and Chris from MMCrypto share their wild BTC price predictions for 2021. How about $700K Bitcoin? https://t.co/y0hZOSoERU
2021-02-13 20:22:48,5,0,@KusamaGod lol we are an advisor for them. we will have a lot more content on them in the future.
2021-02-13 20:06:30,246,31,"There is a major difference between THIS Tweet, &amp; celebrity Euphoria Stage at the peak of a market. I'll let you see if you can figure out what it is. https://t.co/ualb5ljnHJ"
2021-02-13 20:01:23,636,49,https://t.co/oneen0bms3
2021-02-13 18:05:32,1343,340,"I've said it once, and I'll say it again, Vechain is a project you do NOT want to miss out on!
Continuously creating new partnerships and innovations, @Vechain is out for world domination! https://t.co/a73jWBpcZP"
2021-02-13 17:07:10,128,32,Love Kenn https://t.co/yz0ZMZePcG
2021-02-13 15:12:09,353,48,"Who loves $dash? I think it’s one of the best chains for processing quick, low cost #digitalpayments. What do you think? https://t.co/hIambURUWX"
2021-02-13 15:03:39,331,37,Chris from MMCrypto predicts BTC price for short term https://t.co/CSPEVYOVkb
2021-02-13 14:25:10,76,11,lmao come on Gary https://t.co/dSIB5Jm2zX
2021-02-13 14:16:00,406,36,"Another celeb that needs to come on the show

#ETHGang https://t.co/Lj9HwSdwS4"
2021-02-13 13:17:39,281,35,Uganda be kidding me 🥁 https://t.co/yxVxlcB7Kr
2021-02-13 02:01:14,1021,79,https://t.co/zL0wNQVbSB
2021-02-13 00:01:57,687,70,"Don't take me wrong, $ADA and $DOT have enormous potential but #Ethereum is not going anywhere. Here is why

#DeFi #crypto #Polkadot #Cardano https://t.co/zsfmYA7dx4"
2021-02-12 23:41:26,308,21,"Just did a collab with @MMCrypto check it out here!!
https://t.co/2I3kyFGGBf"
2021-02-12 21:01:54,139,24,The amazing team behind $APY @ethdapp and Chan-Ho Suh and bakers like @coingecko and long list of others https://t.co/ITgQ4gL3xo
2021-02-12 20:34:55,293,46,$XTZ Right NOW!!! https://t.co/eATfpbMhpi
2021-02-12 18:05:32,687,106,You can't talk #DeFi without mentioning $DOT and $ADA. These two projects going to solve #Ethereum problems we all getting really tired from https://t.co/CAc5Qdw27j
2021-02-12 15:45:53,980,198,Vechain has big things in store. Talking about $VET today on the livestream and video tonight! https://t.co/kdPtlAms7y
2021-02-12 15:03:04,301,57,"#DeFi gem that still is flying under a radar $APY. A project that has a potential of $AAVE and $YFI

#farming #altcoins https://t.co/tRIXWvEte5"
2021-02-12 14:01:49,730,76,https://t.co/SH1d48A3LH
2021-02-12 02:07:10,3,0,@KennethBosak I believe in you!
2021-02-12 01:54:22,2013,123,"Feel like #Ethereum is going to hit $2500 soon after my Feb 14th, but it won’t move that much before then just to spite me!!!"
2021-02-12 01:50:11,58,9,Do you think you need someone to protect you from yourself???
2021-02-12 01:49:26,61,11,Do you think some people need to be protected from themselves???
2021-02-12 01:48:58,232,36,The struggle is real!!!! @CoinbasePro don’t become like the system we are trying to exit. WE DONT NEED PROTECTION FROM OURSELVES!!! https://t.co/VtZHuCSSgo
2021-02-12 01:39:08,12,0,@CryptoCobain Cobie over the Ledge
2021-02-12 01:00:46,1,0,@SirDrinkard @graphprotocol Literally did a video on this a few days ago
2021-02-12 00:01:28,585,78,Bye #fiat! https://t.co/kwSGcKzEgs
2021-02-11 22:02:52,315,39,#Bitcoin Dominance is what controls the #AltCoin market. Let me explain... #BTC https://t.co/rXSzKb8wX9
2021-02-11 21:02:28,19,8,"@cartesiproject unlocks #integration for #SmartContracts. Meaning, developers can use mainstream tools and run smart contracts on #Linux 

$CTSI #adaptation #DApp https://t.co/TszVKd1Ub5"
2021-02-11 19:15:54,1248,89,What do you think about #Alexjones and #infowars?? I’m about to go live and talk #crypto with him right now!! https://t.co/LkQA8iRZBe
2021-02-11 15:03:05,380,70,"Slow transactions, insane #GASfees, clogged network? @cartesiproject is the super hero that will save the day

#Cartesi $CTSI https://t.co/jSnr5ndQGz"
2021-02-11 14:00:58,1194,160,https://t.co/nKM5J0P2y3
2021-02-11 02:16:33,276,24,#Facts https://t.co/gyBvbngUHl
2021-02-10 21:01:52,362,45,Want to learn about #trading? Start with learning some vocabulary https://t.co/QLf5Rn1TEH
2021-02-10 20:01:14,669,68,$ETH 🚀🚀🚀 https://t.co/3IYf4hAcPJ
2021-02-10 18:02:59,217,24,This one is going to be insane https://t.co/Fur4Zr52OQ
2021-02-10 18:02:30,2084,346,$ETH to $2500K by #ValentinesDay and $40K by the end of the year! 🚀🚀🚀 https://t.co/0tjEI9IFaD
2021-02-10 17:39:03,809,226,"LMAO Yeah, we're organized against them...They are the whales, we're just repping the people!!! https://t.co/sT401gGV64"
2021-02-10 15:58:30,3489,2035,"You want to know why #Bitcoin &amp; rest of the market is dumping? Look no further than F2 Pool. Of course they blocked me because they can't handle the heat.

Yesterday they sold 2700 BTC in an hour. 

Tag @f2pool_official in every post. Don't let them hide. Secret is out. https://t.co/kjTZc5nmF5"
2021-02-10 15:04:03,120,20,What is @PrimeXBT? The new platform with a twist that allows you to invest in other traders. If you suck at trading https://t.co/5nqCUQKpyt
2021-02-10 14:56:02,349,13,I’m all #crypto all the time. Literally trading while shooting videos. #degen https://t.co/u2rRwRiC3R
2021-02-10 14:01:20,2186,313,https://t.co/CB7uEebT9a
2021-02-10 03:51:38,11,0,@coding_dj It’s coming
2021-02-10 03:50:48,12,0,@ImRyanOakes It’s @coingecko
2021-02-10 03:49:46,953,87,Who has been holding $egld for more than 60 days? https://t.co/q85r12EPpz
2021-02-10 02:03:03,495,68,$SNX price prediction. I'm super #bullish on this one https://t.co/TmH9YpJ6o6
2021-02-10 00:02:11,217,27,"A new #DecentralizedExchange has entered the game. #InjectiveProtocol brings forth a #DEX focused on speed, liquidity, and security. https://t.co/tJZNowsRqy"
2021-02-09 23:33:28,0,0,@schun001 @joinClubhouse @Facebook I’ll get there when I have some spare time
2021-02-09 23:07:01,138,17,I think @joinClubhouse Is #VR's first killer app. Some people just don't realize it yet...Eventually all these audio rooms will be #VirtualReality rooms. When @Facebook acquisition?
2021-02-09 22:02:03,257,42,"How $SNX can help you to #invest in #derivatives market

#Synthetics @synthetix_io #DeFi https://t.co/oQdP1nHtgF"
2021-02-09 21:01:51,290,43,$SNX #tokenomics How much value locked in #Synthetics? https://t.co/QNkuMbYn2n
2021-02-09 20:03:36,205,31,"Intelligence Buying $BTC for Treasuries or #Bitcoin #FUD? 
What @elonmusk and @apple will do with #crypto? https://t.co/zcXrYNIunt"
2021-02-09 18:05:49,171,14,Let's take a look at the architecture behind #InjectiveProtocol. https://t.co/3VMKt1no6m
2021-02-09 15:03:31,433,41,What is #Synthetix? It's one of the best #DeFi projects and my #1 DeFi pick for 2021 https://t.co/xdj6CvVB9L
2021-02-09 14:51:04,5688,490,Who still believes in $2500 $ETH by Feb 14th? https://t.co/VzyWF8papu
2021-02-09 14:01:38,791,77,https://t.co/PUTXUwyW1a
2021-02-09 12:23:35,1430,441,"$1831 ATH after this tweet. 

That's not high enough. Need $2500 in 7 days. MOAR RETWEETS! https://t.co/FiyizXY1VE"
2021-02-09 08:56:20,653,37,Lambo dreams 💤💤💤💤 https://t.co/Dc9OyvzgMk
2021-02-09 02:32:55,4958,520,"I've got a feeling tomorrow is going to be epic for #ETHEREUM 

Where's the #ETHGang at?!?!"
2021-02-09 02:26:11,29,0,@FrancoCala12 3 years ago exactly I released my first video.
2021-02-09 02:24:17,2056,91,"A long time ago, I started this channel with the goal of becoming the largest crypto YouTuber.  

People laughed at me. They said I didn't know crypto. They said I was irrelevant.

No one is laughing now.

Except for when I make dad jokes. Then it's allowed."
2021-02-09 01:01:45,2057,253,Why Elon Musk didn't buy ETH? https://t.co/0j6iZsSd3a
2021-02-09 00:02:00,461,34,Ben is taking on the challenge to turn $1k into $10k for your viewing pleasure. How he's going to do it? https://t.co/Ip9qMVEOWB
2021-02-08 21:01:38,163,21,"#Graph, #SubGraph, #Uniswap and how all of it ties together https://t.co/R7CIDUu7Mj"
2021-02-08 18:02:07,270,24,How to take advantage of bleeding #markets? https://t.co/pZ1lRXoDUL
2021-02-08 17:39:06,182,8,Real talk! https://t.co/ZFYPPcAgn5
2021-02-08 15:03:06,11,2,"@Google alternative? Yes, please! 

#Graph https://t.co/UIQgLGYAwk"
2021-02-08 14:01:26,640,58,https://t.co/rDsD3Gt8VO
2021-02-08 13:36:10,818,129,"The #Bitcoin buying trend continues as @Tesla adds 1.5 billy to the balance sheet!!
https://t.co/wAqEy0hvLp"
2021-02-08 02:27:48,173,15,Raise your hand if you bought $tend?? https://t.co/W22ebOAFL2
2021-02-08 02:01:33,238,28,"We've seen how #Polkadot works, now let's check out the technology behind #Cosmos. https://t.co/N3ZNWBVRwZ"
2021-02-08 00:39:57,7,0,@UNH_Chiz https://t.co/TMKJpM1V8G
2021-02-08 00:37:19,2586,77,This is what life is all about!! #hustlehard and #takeprofits. Change the world for those around you!! #SuperBowl https://t.co/21Quhgh2ZA
2021-02-07 18:01:03,426,45,"You know these people too, don't you? https://t.co/wBl5k6xyRv"
2021-02-07 14:41:53,237,34,Continuing to crush it https://t.co/n5JKWzIcwY
2021-02-07 14:31:29,45,0,@Tim27384572 don't pull yourself. it isn't healthy.
2021-02-07 14:30:58,6,0,"@davebnly @YumiTakagi6 @TheMoonCarl @CryptoBusy @elliotrades @StackerSatoshi @IvanOnTech *herd

you can't make this stuff up"
2021-02-07 14:29:40,1438,184,"A lot of people are asking, but this is what is happening with #Ethereum right now.

CME Futures tmrw. It's a non-event by itself. Comparing this to #Bitcoin futures launch is like comparing apples to oranges.

But that doesn't stop fear or selling. Those who sell will be sorry."
2021-02-07 14:00:33,157,20,There's a new kid on the block... chain. Let's take a look at the technology behind this new project #Avalanche. https://t.co/pa9WdwmFTf
2021-02-07 03:10:59,777,44,Lots of choppy water with all the whales swimming around these days
2021-02-07 03:01:53,137,22,"What is $UBT? 
@UnibrightIO took on a challenge to fix problems of #ethereum 

#decentralization #scalability #security #blockchain https://t.co/qii5nsmGYK"
2021-02-07 02:01:46,57,13,"@UnibrightIO is a great #DeFi solution for enterprise. @CocaCola thinks so too

#blockchain $UBT https://t.co/AJP34uqmI2"
2021-02-06 23:32:40,1168,121,You can’t say I didn’t warn you about $ada https://t.co/KxxYgOEe8F
2021-02-06 21:02:20,160,37,"What Kyle Thomas, Founder and CEO of @provideplatform, has to say about @baselineproto 
Also, @CocaCola implements #blockchain #solutions

#tokenization #DeFi #usecase https://t.co/ftmB5B7Gqm"
2021-02-06 20:18:07,517,52,"I've been given a #cryptochallenge to turn $1k into $10k! Be sure to check out the #livestream every Tuesday for updates on my progress!

#cryptochallenge #livestreams #everyTuesday https://t.co/JStM61PLcz"
2021-02-06 18:01:23,484,49,who can relate? https://t.co/fLoXB71p4f
2021-02-06 15:41:31,817,65,#Bitcoin is ready to shine. Alts better duck and cover for a bit
2021-02-06 02:41:58,270,28,Long #Bitcoin &gt; #Short Bitcoin https://t.co/Z3a0SU1GKR
2021-02-06 02:02:09,661,108,"How high do you think $ADA will go in #2021bullrun? My #price #prediction might surprise you!

#cardano #priceprediction #ADA #crypto https://t.co/CWbvoiDcBU"
2021-02-06 01:44:29,44,8,Who are you picking for the #SuperBowl ?
2021-02-06 00:32:19,1294,71,It’s starting to feel way to easy...
2021-02-05 23:54:24,0,0,@sats_fat Prove it
2021-02-05 23:02:08,106,17,"You asked me about Bitcoin Cash $BCH. I answered 

#Bitcoin vs #BitcoinCash https://t.co/ncVMjShXOm"
2021-02-05 22:02:25,157,9,"Yesterday The Man Behind The Camera TJ celebrated his birthday! We got him a cake!

#celebrate #birthday #BitSquad https://t.co/HgvS1QSg0g"
2021-02-05 21:02:32,715,117,"When $ADA is going to break #ATH (all time high) and why it's going to happen soon

#Cardano #whales #crypto https://t.co/wxaT9C9GgK"
2021-02-05 19:02:21,401,62,"$BTC #Bitcoin is going to pass $50K this month!

#crypto #markets https://t.co/09hilGV57s"
2021-02-05 18:03:39,87,8,"SegWit, transaction speeds, hard forks. The nerdy stuff, you know? https://t.co/8cOt5yqSXo"
2021-02-05 15:30:14,227,14,"Go shawty, it's ya birthday https://t.co/mxQxkXEKrj"
2021-02-05 15:02:43,595,100,$ADA fundamentals. @Grayscale news and a secret HUGE move #Cardano is about to make https://t.co/vT62aGqMxm
2021-02-05 14:24:57,2807,220,Will #Ethereum break $2k this weekend?
2021-02-05 14:02:45,657,88,"DON'T!

#dump #HODL https://t.co/Gg3Frjgyb7"
2021-02-05 03:51:42,130,10,https://t.co/emQBCCCnhv https://t.co/9abaAf7o2w
2021-02-05 03:49:09,1288,192,"Eat, sleep, crypto, repeat!"
2021-02-04 21:02:22,54,4,"@RaoulGMI tells you what to do. The same thing I've told you million times. BUY THE DIP!

$BTC $ETH
#buythedip #crypto #correction https://t.co/AwFhBJWjKZ"
